filename,class_name,label,left_ear,right_ear,avg_ear,mar,pitch,yaw,roll,eye_closed
microsleep_00037.jpg,microsleep,1,0.405796,0.409846,0.407821,0.572155,-166.8856,7.134,5.1525,0
microsleep_00038.jpg,microsleep,1,0.398297,0.406674,0.402486,0.609379,-167.3585,8.749,5.2296,0
microsleep_00039.jpg,microsleep,1,0.405841,0.407105,0.406473,0.594785,-167.5999,7.7249,5.3315,0
microsleep_00040.jpg,microsleep,1,0.4146,0.416853,0.415726,0.570949,-166.8116,7.2819,5.4621,0
microsleep_00041.jpg,microsleep,1,0.428088,0.423644,0.425866,0.57496,-167.0729,7.0457,5.3862,0
microsleep_00042.jpg,microsleep,1,0.425441,0.424541,0.424991,0.570557,-167.2085,6.5557,4.9097,0
microsleep_00043.jpg,microsleep,1,0.435115,0.436158,0.435636,0.574505,-166.7411,6.9586,5.3847,0
microsleep_00044.jpg,microsleep,1,0.413927,0.412413,0.41317,0.581858,-167.0058,7.6662,5.5416,0
microsleep_00045.jpg,microsleep,1,0.413736,0.408971,0.411354,0.588168,-168.4438,3.6916,5.4295,0
microsleep_00046.jpg,microsleep,1,0.422002,0.416921,0.419462,0.597662,-167.9702,5.2763,5.0342,0
microsleep_00047.jpg,microsleep,1,0.43069,0.420456,0.425573,0.588738,-168.1051,5.0498,5.2297,0
microsleep_00048.jpg,microsleep,1,0.293047,0.337179,0.315113,0.609966,-167.5194,10.672,5.6181,0
microsleep_00049.jpg,microsleep,1,0.250111,0.25264,0.251375,0.5728,-168.5588,8.4895,4.6681,0
microsleep_00050.jpg,microsleep,1,0.224295,0.221412,0.222853,0.583894,-168.2732,5.8686,5.1066,0
microsleep_00051.jpg,microsleep,1,0.259547,0.287903,0.273725,0.605781,-167.7269,7.241,5.6139,0
microsleep_00052.jpg,microsleep,1,0.243275,0.243866,0.24357,0.613258,-168.1939,7.9997,5.4414,0
microsleep_00053.jpg,microsleep,1,0.25525,0.285542,0.270396,0.611718,-168.1409,8.8868,5.6782,0
microsleep_00054.jpg,microsleep,1,0.124741,0.176676,0.150708,0.605218,-168.3363,10.3601,5.3485,1
microsleep_00055.jpg,microsleep,1,0.136996,0.160198,0.148597,0.606687,-168.1371,10.0318,5.3825,1
microsleep_00056.jpg,microsleep,1,0.164631,0.224429,0.19453,0.59622,-168.6535,11.2853,5.0213,1
microsleep_00057.jpg,microsleep,1,0.125526,0.172358,0.148942,0.598889,-168.4965,10.537,5.1171,1
microsleep_00058.jpg,microsleep,1,0.147031,0.159083,0.153057,0.608233,-167.8034,11.6104,5.6454,1
microsleep_00059.jpg,microsleep,1,0.103445,0.138923,0.121184,0.593585,-168.6351,7.7821,5.613,1
microsleep_00060.jpg,microsleep,1,0.100615,0.143132,0.121874,0.618017,-168.0452,7.992,5.7711,1
microsleep_00061.jpg,microsleep,1,0.133568,0.18523,0.159399,0.610827,-168.4114,9.9121,5.4523,1
microsleep_00062.jpg,microsleep,1,0.112665,0.171427,0.142046,0.592169,-167.5448,10.6238,5.8099,1
microsleep_00063.jpg,microsleep,1,0.110535,0.161247,0.135891,0.597674,-167.1882,10.9142,5.722,1
microsleep_00064.jpg,microsleep,1,0.106875,0.13952,0.123198,0.601977,-168.2527,8.2193,5.4801,1
microsleep_00065.jpg,microsleep,1,0.107292,0.119263,0.113278,0.599455,-168.0397,9.1753,5.7252,1
microsleep_00066.jpg,microsleep,1,0.12133,0.145542,0.133436,0.603698,-167.6156,10.9745,5.6755,1
microsleep_00067.jpg,microsleep,1,0.093531,0.100527,0.097029,0.610366,-167.9758,8.0747,5.399,1
microsleep_00068.jpg,microsleep,1,0.12895,0.125002,0.126976,0.610667,-167.4973,6.9403,5.2859,1
microsleep_00069.jpg,microsleep,1,0.130221,0.121849,0.126035,0.591461,-168.0403,5.9172,5.1749,1
microsleep_00070.jpg,microsleep,1,0.139469,0.144979,0.142224,0.601206,-167.4358,7.5886,5.1304,1
microsleep_00071.jpg,microsleep,1,0.115108,0.133231,0.124169,0.609984,-168.167,6.6249,5.1738,1
microsleep_00072.jpg,microsleep,1,0.107432,0.11059,0.109011,0.607803,-167.9684,6.2048,5.0165,1
microsleep_00073.jpg,microsleep,1,0.093758,0.102757,0.098258,0.607286,-168.473,6.2965,4.6294,1
microsleep_00074.jpg,microsleep,1,0.10586,0.088255,0.097057,0.598037,-167.8441,6.2448,4.6501,1
microsleep_00075.jpg,microsleep,1,0.085653,0.092394,0.089024,0.597932,-167.1792,9.1717,5.4243,1
microsleep_00076.jpg,microsleep,1,0.121066,0.110998,0.116032,0.60506,-167.4796,9.1122,5.086,1
microsleep_00077.jpg,microsleep,1,0.073948,0.118048,0.095998,0.60589,-169.7751,6.0858,4.7635,1
microsleep_00078.jpg,microsleep,1,0.109022,0.139063,0.124042,0.58994,-168.3695,8.1261,4.6895,1
microsleep_00079.jpg,microsleep,1,0.207664,0.201185,0.204424,0.599065,-168.4445,5.0024,4.3685,0
microsleep_00080.jpg,microsleep,1,0.312687,0.334785,0.323736,0.614798,-168.8015,6.9303,4.625,0
microsleep_00081.jpg,microsleep,1,0.33262,0.298898,0.315759,0.60038,-168.4421,7.9571,4.9306,0
microsleep_00082.jpg,microsleep,1,0.348351,0.372359,0.360355,0.604908,-168.5732,5.6967,5.078,0
microsleep_00083.jpg,microsleep,1,0.412821,0.414232,0.413526,0.603587,-167.8498,6.2933,4.9171,0
microsleep_00084.jpg,microsleep,1,0.407081,0.397268,0.402174,0.57259,-168.0319,5.228,4.95,0
microsleep_00085.jpg,microsleep,1,0.424683,0.429501,0.427092,0.586662,-167.3279,8.1699,5.2536,0
microsleep_00086.jpg,microsleep,1,0.437037,0.426352,0.431694,0.577588,-168.1022,4.296,5.0948,0
microsleep_00087.jpg,microsleep,1,0.419809,0.42391,0.42186,0.598861,-168.0625,6.5225,5.2221,0
microsleep_00088.jpg,microsleep,1,0.425515,0.423532,0.424524,0.603073,-167.6822,7.5034,5.3441,0
microsleep_00089.jpg,microsleep,1,0.430984,0.431122,0.431053,0.608543,-167.3285,5.9468,5.1279,0
microsleep_00090.jpg,microsleep,1,0.434555,0.428565,0.43156,0.594489,-167.4957,6.6462,5.4511,0
microsleep_00091.jpg,microsleep,1,0.428547,0.429497,0.429022,0.585896,-167.0614,6.157,5.4878,0
microsleep_00092.jpg,microsleep,1,0.438281,0.433358,0.43582,0.581329,-167.6661,7.8104,5.4907,0
microsleep_00093.jpg,microsleep,1,0.470486,0.45374,0.462113,0.588594,-167.5764,6.9974,5.3372,0
microsleep_00094.jpg,microsleep,1,0.471877,0.459318,0.465598,0.585002,-167.2324,6.8885,5.3068,0
microsleep_00095.jpg,microsleep,1,0.461061,0.444941,0.453001,0.591157,-167.7342,5.5804,4.8869,0
microsleep_00096.jpg,microsleep,1,0.490471,0.473526,0.481998,0.585583,-166.9689,7.1255,5.2378,0
microsleep_00097.jpg,microsleep,1,0.467691,0.460279,0.463985,0.579128,-167.159,8.2471,5.1857,0
microsleep_00098.jpg,microsleep,1,0.450759,0.429624,0.440192,0.605744,-167.6388,7.2819,5.1628,0
microsleep_00099.jpg,microsleep,1,0.476311,0.463583,0.469947,0.594107,-167.3309,4.4141,4.9014,0
microsleep_00100.jpg,microsleep,1,0.47512,0.4523,0.46371,0.595972,-167.611,5.5777,4.9529,0
microsleep_00101.jpg,microsleep,1,0.477827,0.470311,0.474069,0.597902,-167.8033,4.8535,5.0842,0
microsleep_00102.jpg,microsleep,1,0.491467,0.483143,0.487305,0.595549,-168.2942,3.1367,4.7618,0
microsleep_00103.jpg,microsleep,1,0.491422,0.488959,0.49019,0.580524,-167.3324,6.4364,5.1467,0
microsleep_00104.jpg,microsleep,1,0.476102,0.472102,0.474102,0.604317,-167.9572,6.2693,5.3706,0
microsleep_00105.jpg,microsleep,1,0.47377,0.463144,0.468457,0.596003,-167.9695,4.9756,5.2275,0
microsleep_00106.jpg,microsleep,1,0.474066,0.458521,0.466294,0.593926,-167.7404,4.7285,5.1746,0
microsleep_00107.jpg,microsleep,1,0.471958,0.454967,0.463462,0.600397,-167.3357,7.3294,5.1641,0
microsleep_00108.jpg,microsleep,1,0.472618,0.455857,0.464237,0.602051,-167.6093,5.8316,5.2018,0
microsleep_00109.jpg,microsleep,1,0.481775,0.458923,0.470349,0.59635,-167.1878,7.6007,5.0401,0
microsleep_00110.jpg,microsleep,1,0.430728,0.42984,0.430284,0.597009,-168.1909,5.0,4.8165,0
microsleep_00111.jpg,microsleep,1,0.444079,0.421229,0.432654,0.585232,-167.789,6.3756,4.8595,0
microsleep_00112.jpg,microsleep,1,0.421976,0.412356,0.417166,0.590756,-168.6352,5.0978,4.9052,0
microsleep_00113.jpg,microsleep,1,0.421934,0.415453,0.418694,0.592658,-167.8501,5.597,5.0784,0
microsleep_00114.jpg,microsleep,1,0.422534,0.418042,0.420288,0.580943,-168.0538,6.2606,4.9239,0
microsleep_00115.jpg,microsleep,1,0.428545,0.41515,0.421848,0.590433,-168.0402,5.5529,4.8,0
microsleep_00116.jpg,microsleep,1,0.429991,0.42174,0.425866,0.588438,-167.7765,7.2596,4.9221,0
microsleep_00117.jpg,microsleep,1,0.38967,0.395592,0.392631,0.587918,-168.2961,6.8548,4.9551,0
microsleep_00118.jpg,microsleep,1,0.354763,0.360401,0.357582,0.584024,-167.4297,7.5092,5.0129,0
microsleep_00119.jpg,microsleep,1,0.318943,0.32502,0.321982,0.585184,-167.8887,8.0601,4.5629,0
microsleep_00120.jpg,microsleep,1,0.316419,0.328624,0.322522,0.592758,-167.7191,8.8894,5.053,0
microsleep_00121.jpg,microsleep,1,0.322754,0.295648,0.309201,0.588112,-168.386,10.4392,4.3961,0
microsleep_00122.jpg,microsleep,1,0.349383,0.339644,0.344514,0.594531,-168.015,9.7442,5.1584,0
microsleep_00123.jpg,microsleep,1,0.206801,0.23469,0.220746,0.598538,-167.3002,8.3891,5.175,0
microsleep_00124.jpg,microsleep,1,0.07751,0.130467,0.103988,0.600098,-167.8503,8.6397,5.4486,1
microsleep_00125.jpg,microsleep,1,0.1292,0.176425,0.152813,0.604339,-167.8896,13.0932,5.2514,1
microsleep_00126.jpg,microsleep,1,0.117844,0.179825,0.148834,0.601148,-167.7445,12.3167,5.4766,1
microsleep_00127.jpg,microsleep,1,0.124981,0.164638,0.14481,0.581702,-167.1808,12.6855,5.6339,1
microsleep_00128.jpg,microsleep,1,0.081185,0.130405,0.105795,0.593355,-168.0738,11.0339,5.2866,1
microsleep_00129.jpg,microsleep,1,0.090563,0.136483,0.113523,0.603733,-168.3531,11.6791,5.3041,1
microsleep_00130.jpg,microsleep,1,0.099287,0.141804,0.120546,0.614254,-168.5407,10.7852,5.1283,1
microsleep_00131.jpg,microsleep,1,0.106446,0.153793,0.13012,0.602437,-167.0461,11.3184,5.5657,1
microsleep_00132.jpg,microsleep,1,0.108529,0.131977,0.120253,0.602084,-167.7636,12.0713,5.2764,1
microsleep_00133.jpg,microsleep,1,0.127355,0.109283,0.118319,0.588632,-168.1377,5.5725,5.0072,1
microsleep_00134.jpg,microsleep,1,0.144892,0.134957,0.139924,0.621471,-168.6581,7.6682,4.6786,1
microsleep_00135.jpg,microsleep,1,0.112833,0.109551,0.111192,0.601127,-168.8821,6.5337,4.6144,1
microsleep_00136.jpg,microsleep,1,0.09628,0.100512,0.098396,0.610232,-168.7734,6.2688,4.6751,1
microsleep_00137.jpg,microsleep,1,0.118449,0.107583,0.113016,0.604602,-168.0896,8.3903,4.7328,1
microsleep_00138.jpg,microsleep,1,0.133721,0.178035,0.155878,0.586049,-167.3329,8.2741,5.0775,1
microsleep_00139.jpg,microsleep,1,0.091185,0.162039,0.126612,0.606443,-168.0007,6.5328,4.6792,1
microsleep_00140.jpg,microsleep,1,0.2249,0.251747,0.238324,0.597597,-168.0586,8.2872,4.7241,0
microsleep_00141.jpg,microsleep,1,0.310166,0.314335,0.31225,0.592252,-167.9842,8.7852,4.2905,0
microsleep_00142.jpg,microsleep,1,0.418015,0.424815,0.421415,0.600147,-167.2876,7.7072,4.8216,0
microsleep_00143.jpg,microsleep,1,0.448699,0.450063,0.449381,0.585036,-167.5785,5.6408,4.5374,0
microsleep_00144.jpg,microsleep,1,0.470576,0.460868,0.465722,0.575457,-167.4735,7.2456,4.3723,0
microsleep_00145.jpg,microsleep,1,0.477424,0.468354,0.472889,0.581757,-166.9712,8.0231,4.816,0
microsleep_00146.jpg,microsleep,1,0.466238,0.465291,0.465764,0.595719,-167.3795,6.1297,4.4603,0
microsleep_00147.jpg,microsleep,1,0.476659,0.464523,0.470591,0.597944,-167.6661,6.46,4.4623,0
microsleep_00148.jpg,microsleep,1,0.487251,0.486873,0.487062,0.59221,-167.1002,4.4666,4.5119,0
microsleep_00149.jpg,microsleep,1,0.481069,0.477528,0.479298,0.591832,-167.4142,5.2014,4.5956,0
microsleep_00150.jpg,microsleep,1,0.464524,0.450444,0.457484,0.579393,-167.9636,5.8943,4.6185,0
microsleep_00151.jpg,microsleep,1,0.478306,0.491514,0.48491,0.592177,-167.314,5.5658,4.6363,0
microsleep_00152.jpg,microsleep,1,0.464622,0.45866,0.461641,0.587691,-167.6862,7.4293,4.7724,0
microsleep_00153.jpg,microsleep,1,0.460353,0.459905,0.460129,0.592011,-168.354,7.3203,4.7058,0
microsleep_00154.jpg,microsleep,1,0.466629,0.466698,0.466664,0.585526,-167.1836,6.5555,4.8981,0
microsleep_00155.jpg,microsleep,1,0.468425,0.465405,0.466915,0.598351,-167.142,6.2477,4.2597,0
microsleep_00156.jpg,microsleep,1,0.470737,0.470788,0.470762,0.593246,-166.9216,8.3509,4.4846,0
microsleep_00157.jpg,microsleep,1,0.47515,0.472351,0.47375,0.603033,-166.9803,8.2283,4.6096,0
microsleep_00158.jpg,microsleep,1,0.47843,0.474959,0.476694,0.589485,-167.2781,6.9368,4.6274,0
microsleep_00159.jpg,microsleep,1,0.470761,0.466982,0.468872,0.593012,-167.0365,6.9378,4.8033,0
microsleep_00160.jpg,microsleep,1,0.444656,0.452819,0.448738,0.592998,-166.5845,8.367,4.8472,0
microsleep_00161.jpg,microsleep,1,0.468399,0.461127,0.464763,0.586192,-167.3989,4.959,4.6324,0
microsleep_00162.jpg,microsleep,1,0.456247,0.458671,0.457459,0.598045,-166.6427,7.7496,4.7425,0
microsleep_00163.jpg,microsleep,1,0.443444,0.447652,0.445548,0.59836,-166.7293,7.7214,4.747,0
microsleep_00164.jpg,microsleep,1,0.455078,0.45907,0.457074,0.61362,-167.1252,6.338,4.7367,0
microsleep_00165.jpg,microsleep,1,0.446339,0.44863,0.447484,0.59887,-166.8913,6.515,5.0973,0
microsleep_00166.jpg,microsleep,1,0.455206,0.453305,0.454256,0.586101,-166.9277,6.7845,4.758,0
microsleep_00167.jpg,microsleep,1,0.456462,0.457224,0.456843,0.58121,-166.9353,6.911,4.7358,0
microsleep_00168.jpg,microsleep,1,0.451396,0.452708,0.452052,0.600774,-167.0343,5.9412,4.7723,0
microsleep_00169.jpg,microsleep,1,0.454253,0.45807,0.456162,0.586557,-167.4241,8.74,4.6363,0
microsleep_00170.jpg,microsleep,1,0.457944,0.455708,0.456826,0.576448,-167.4431,7.1585,4.5933,0
microsleep_00171.jpg,microsleep,1,0.44566,0.444552,0.445106,0.591892,-167.3824,6.9037,4.7362,0
microsleep_00172.jpg,microsleep,1,0.442372,0.445609,0.44399,0.603801,-166.9876,7.9313,4.6791,0
microsleep_00173.jpg,microsleep,1,0.436872,0.440646,0.438759,0.598926,-166.9934,9.1989,4.6491,0
microsleep_00174.jpg,microsleep,1,0.423626,0.41879,0.421208,0.598608,-167.5009,8.7907,4.8745,0
microsleep_00175.jpg,microsleep,1,0.416723,0.422517,0.41962,0.600809,-167.6012,7.4652,4.606,0
microsleep_00176.jpg,microsleep,1,0.408627,0.414337,0.411482,0.590944,-167.6937,8.2842,4.6685,0
microsleep_00177.jpg,microsleep,1,0.421087,0.413123,0.417105,0.591448,-167.5408,8.6635,4.7924,0
microsleep_00178.jpg,microsleep,1,0.43014,0.4271,0.42862,0.568752,-167.2681,8.6888,4.6083,0
microsleep_00179.jpg,microsleep,1,0.413153,0.419591,0.416372,0.592405,-167.0316,9.5525,4.7207,0
microsleep_00180.jpg,microsleep,1,0.419425,0.411016,0.41522,0.586759,-167.7221,9.5669,4.5058,0
microsleep_00181.jpg,microsleep,1,0.424189,0.410586,0.417388,0.589258,-167.505,9.2126,4.5592,0
microsleep_00182.jpg,microsleep,1,0.44083,0.424125,0.432477,0.592795,-167.1502,10.4675,4.7793,0
microsleep_00183.jpg,microsleep,1,0.401214,0.398396,0.399805,0.607105,-167.2768,9.9007,4.4292,0
microsleep_00184.jpg,microsleep,1,0.390127,0.37682,0.383474,0.583751,-168.1496,9.224,4.2306,0
microsleep_00185.jpg,microsleep,1,0.324436,0.321496,0.322966,0.588291,-167.4492,9.757,4.2612,0
microsleep_00186.jpg,microsleep,1,0.343434,0.362709,0.353072,0.591935,-167.798,10.5703,4.4352,0
microsleep_00187.jpg,microsleep,1,0.396126,0.373808,0.384967,0.588304,-167.5612,8.6032,4.4374,0
microsleep_00188.jpg,microsleep,1,0.396197,0.38515,0.390674,0.579602,-167.7546,9.3001,4.5708,0
microsleep_00189.jpg,microsleep,1,0.418218,0.424311,0.421264,0.600921,-166.8019,10.0187,5.2849,0
microsleep_00190.jpg,microsleep,1,0.262205,0.252414,0.25731,0.602552,-168.4608,9.3704,4.1161,0
microsleep_00191.jpg,microsleep,1,0.118486,0.176674,0.14758,0.607186,-167.8097,10.9484,5.4359,1
microsleep_00192.jpg,microsleep,1,0.08041,0.133056,0.106733,0.602629,-168.3529,9.3683,5.0635,1
microsleep_00193.jpg,microsleep,1,0.094527,0.129435,0.111981,0.606011,-168.081,11.8655,4.7696,1
microsleep_00194.jpg,microsleep,1,0.081407,0.155933,0.11867,0.608095,-168.0778,9.8488,4.8064,1
microsleep_00195.jpg,microsleep,1,0.094228,0.169646,0.131937,0.593097,-168.0278,10.0297,4.5574,1
microsleep_00196.jpg,microsleep,1,0.124816,0.165496,0.145156,0.596743,-168.4219,10.2698,4.3525,1
microsleep_00197.jpg,microsleep,1,0.106946,0.136101,0.121524,0.599563,-168.9807,6.3215,4.4346,1
microsleep_00198.jpg,microsleep,1,0.069102,0.09578,0.082441,0.614503,-168.4291,9.1932,4.5965,1
microsleep_00199.jpg,microsleep,1,0.07381,0.117345,0.095578,0.609367,-168.3708,9.9594,4.5348,1
microsleep_00200.jpg,microsleep,1,0.121345,0.143329,0.132337,0.624864,-168.1238,9.3004,4.2999,1
microsleep_00201.jpg,microsleep,1,0.110166,0.11726,0.113713,0.609606,-167.4913,7.589,4.4131,1
microsleep_00202.jpg,microsleep,1,0.09077,0.107208,0.098989,0.598275,-167.9024,6.2226,4.4687,1
microsleep_00203.jpg,microsleep,1,0.120882,0.143577,0.13223,0.590867,-168.006,9.1163,4.6291,1
microsleep_00204.jpg,microsleep,1,0.085236,0.09975,0.092493,0.604095,-168.3213,6.2409,4.6132,1
microsleep_00205.jpg,microsleep,1,0.105388,0.115361,0.110374,0.620885,-168.4064,9.9101,4.2762,1
microsleep_00206.jpg,microsleep,1,0.058021,0.070713,0.064367,0.600476,-168.2972,9.9535,4.7123,1
microsleep_00207.jpg,microsleep,1,0.074831,0.115401,0.095116,0.606809,-168.4134,8.558,4.5456,1
microsleep_00208.jpg,microsleep,1,0.062215,0.077741,0.069978,0.593531,-168.415,8.502,4.4926,1
microsleep_00209.jpg,microsleep,1,0.113916,0.163136,0.138526,0.587143,-167.675,10.0162,4.7422,1
microsleep_00210.jpg,microsleep,1,0.087697,0.128315,0.108006,0.601248,-167.6753,9.7801,4.8887,1
microsleep_00211.jpg,microsleep,1,0.107485,0.165668,0.136576,0.603832,-167.643,11.6777,5.0273,1
microsleep_00212.jpg,microsleep,1,0.078981,0.108757,0.093869,0.610323,-168.886,8.2731,4.8817,1
microsleep_00213.jpg,microsleep,1,0.081305,0.105645,0.093475,0.60446,-168.4208,8.2171,4.987,1
microsleep_00214.jpg,microsleep,1,0.089754,0.093649,0.091701,0.60202,-167.5918,6.1885,5.1792,1
microsleep_00215.jpg,microsleep,1,0.086062,0.095591,0.090826,0.600923,-168.3156,6.5625,5.1215,1
microsleep_00216.jpg,microsleep,1,0.147056,0.124276,0.135666,0.598132,-167.9619,7.7528,4.6075,1
microsleep_00217.jpg,microsleep,1,0.114049,0.114945,0.114497,0.608448,-168.5153,6.0255,4.4662,1
microsleep_00218.jpg,microsleep,1,0.122476,0.102878,0.112677,0.618077,-168.1929,6.6734,4.7812,1
microsleep_00219.jpg,microsleep,1,0.098073,0.119395,0.108734,0.602055,-168.1591,7.3706,4.381,1
microsleep_00220.jpg,microsleep,1,0.186422,0.201022,0.193722,0.612304,-169.1038,9.5428,4.1985,1
microsleep_00221.jpg,microsleep,1,0.230946,0.236055,0.2335,0.616135,-167.717,7.7775,4.8675,0
microsleep_00222.jpg,microsleep,1,0.239115,0.245453,0.242284,0.605206,-168.4682,8.9807,4.4305,0
microsleep_00223.jpg,microsleep,1,0.34603,0.349264,0.347647,0.590924,-167.5738,6.9357,4.5356,0
microsleep_00224.jpg,microsleep,1,0.369291,0.385454,0.377372,0.592409,-166.9339,8.5877,4.7343,0
microsleep_00225.jpg,microsleep,1,0.388666,0.387787,0.388227,0.585277,-167.6477,8.3554,4.4984,0
microsleep_00226.jpg,microsleep,1,0.421976,0.424401,0.423188,0.598255,-166.8671,8.1959,4.2458,0
microsleep_00227.jpg,microsleep,1,0.434016,0.427981,0.430998,0.599733,-166.4359,10.8048,5.0282,0
microsleep_00228.jpg,microsleep,1,0.452663,0.449561,0.451112,0.595596,-166.5101,8.7139,4.7239,0
microsleep_00229.jpg,microsleep,1,0.457747,0.456067,0.456907,0.592293,-167.2643,4.9252,4.5249,0
microsleep_00230.jpg,microsleep,1,0.472621,0.460612,0.466616,0.608628,-167.1969,7.6189,4.3616,0
microsleep_00231.jpg,microsleep,1,0.445982,0.442293,0.444137,0.602762,-166.4046,9.8081,4.9789,0
microsleep_00232.jpg,microsleep,1,0.470271,0.475781,0.473026,0.619302,-166.2103,10.1646,5.3741,0
microsleep_00233.jpg,microsleep,1,0.475393,0.476201,0.475797,0.618604,-166.5916,11.3632,5.1316,0
microsleep_00234.jpg,microsleep,1,0.493472,0.493222,0.493347,0.611531,-166.3468,11.185,4.7481,0
microsleep_00235.jpg,microsleep,1,0.286435,0.313543,0.299989,0.582577,-167.1274,10.426,4.793,0
microsleep_00236.jpg,microsleep,1,0.208021,0.228325,0.218173,0.610894,-167.3634,11.0973,4.6828,0
microsleep_00237.jpg,microsleep,1,0.190311,0.237469,0.21389,0.594709,-167.6428,9.232,4.4811,0
microsleep_00238.jpg,microsleep,1,0.385096,0.389082,0.387089,0.602157,-169.2966,7.1353,3.1257,0
microsleep_00239.jpg,microsleep,1,0.394324,0.394251,0.394288,0.594641,-169.0433,8.3564,3.5329,0
microsleep_00240.jpg,microsleep,1,0.396691,0.407382,0.402036,0.606328,-168.904,6.6498,3.1689,0
microsleep_00241.jpg,microsleep,1,0.410531,0.405306,0.407918,0.60519,-169.0939,6.8316,3.246,0
microsleep_00242.jpg,microsleep,1,0.405685,0.414297,0.409991,0.60841,-168.4582,8.3439,3.4108,0
microsleep_00243.jpg,microsleep,1,0.39883,0.412436,0.405633,0.603864,-168.409,8.4814,3.0279,0
microsleep_00244.jpg,microsleep,1,0.416081,0.410322,0.413202,0.600151,-168.375,6.8067,2.9176,0
microsleep_00245.jpg,microsleep,1,0.465782,0.458012,0.461897,0.611538,-168.2752,6.6336,3.1667,0
microsleep_00246.jpg,microsleep,1,0.457713,0.461759,0.459736,0.590498,-167.8908,6.8857,3.76,0
microsleep_00247.jpg,microsleep,1,0.463393,0.453937,0.458665,0.604787,-168.094,7.6429,3.393,0
microsleep_00248.jpg,microsleep,1,0.47567,0.470406,0.473038,0.588349,-168.3203,6.9103,3.2582,0
microsleep_00249.jpg,microsleep,1,0.475091,0.468972,0.472032,0.609957,-167.7902,8.658,3.4072,0
microsleep_00250.jpg,microsleep,1,0.465267,0.465472,0.46537,0.61303,-167.6846,9.005,3.9481,0
microsleep_00251.jpg,microsleep,1,0.479204,0.474183,0.476694,0.591661,-168.0396,7.4255,3.3924,0
microsleep_00252.jpg,microsleep,1,0.438995,0.425088,0.432042,0.596926,-168.4118,5.6567,3.4582,0
microsleep_00253.jpg,microsleep,1,0.433057,0.433827,0.433442,0.61145,-167.6568,8.7412,3.975,0
microsleep_00254.jpg,microsleep,1,0.439493,0.451829,0.445661,0.617264,-167.3124,11.145,4.3646,0
microsleep_00255.jpg,microsleep,1,0.423581,0.425142,0.424362,0.6183,-167.6983,8.8722,4.3605,0
microsleep_00256.jpg,microsleep,1,0.435536,0.44429,0.439913,0.598222,-166.9251,10.2098,4.231,0
microsleep_00257.jpg,microsleep,1,0.428932,0.430457,0.429694,0.589904,-160.7985,32.2729,-172.4978,0
microsleep_00258.jpg,microsleep,1,0.441085,0.436776,0.43893,0.603643,-160.2353,31.9811,-172.2226,0
microsleep_00259.jpg,microsleep,1,0.124917,0.136651,0.130784,0.631533,-166.3719,9.5711,5.2034,1
microsleep_00260.jpg,microsleep,1,0.148019,0.195769,0.171894,0.626483,-167.1581,8.4415,4.1619,1
microsleep_00261.jpg,microsleep,1,0.093859,0.130928,0.112394,0.609785,-166.1487,8.3011,4.9579,1
microsleep_00262.jpg,microsleep,1,0.070092,0.111516,0.090804,0.61131,-166.6055,9.0682,4.5337,1
microsleep_00263.jpg,microsleep,1,0.069264,0.100993,0.085128,0.609022,-166.941,8.0312,4.6714,1
microsleep_00264.jpg,microsleep,1,0.064248,0.101966,0.083107,0.621429,-167.6088,8.0551,4.8232,1
microsleep_00265.jpg,microsleep,1,0.085022,0.07703,0.081026,0.623596,-167.9023,4.2937,4.9216,1
microsleep_00266.jpg,microsleep,1,0.147919,0.122685,0.135302,0.601339,-168.4733,1.5609,4.4716,1
microsleep_00267.jpg,microsleep,1,0.162451,0.188923,0.175687,0.604499,-168.037,6.1025,4.6543,1
microsleep_00268.jpg,microsleep,1,0.182769,0.166714,0.174742,0.624452,-168.0901,9.8349,4.4228,1
microsleep_00269.jpg,microsleep,1,0.209295,0.228754,0.219024,0.622376,-168.0597,8.8594,4.5427,0
microsleep_00270.jpg,microsleep,1,0.351222,0.330861,0.341042,0.61435,-167.5197,9.1949,5.2844,0
microsleep_00271.jpg,microsleep,1,0.401181,0.401248,0.401215,0.622103,-167.3133,10.6541,5.5372,0
microsleep_00272.jpg,microsleep,1,0.424134,0.41334,0.418737,0.608704,-166.9245,9.6796,5.3184,0
microsleep_00273.jpg,microsleep,1,0.455766,0.440115,0.44794,0.587826,-167.3312,8.6127,5.0492,0
microsleep_00274.jpg,microsleep,1,0.452478,0.431997,0.442238,0.585816,-166.9836,7.0129,4.7965,0
microsleep_00275.jpg,microsleep,1,0.463962,0.443976,0.453969,0.630058,-167.8227,8.8032,4.6496,0
microsleep_00276.jpg,microsleep,1,0.466914,0.450442,0.458678,0.622951,-167.0031,9.5438,4.6568,0
microsleep_00277.jpg,microsleep,1,0.453504,0.454309,0.453906,0.60288,-166.3559,10.6764,4.9684,0
microsleep_00278.jpg,microsleep,1,0.479775,0.45557,0.467672,0.601319,-167.0945,8.4098,4.379,0
microsleep_00279.jpg,microsleep,1,0.48889,0.462911,0.4759,0.596135,-166.6636,9.7674,4.5981,0
microsleep_00280.jpg,microsleep,1,0.498097,0.483144,0.49062,0.610285,-166.3924,6.3752,4.5522,0
microsleep_00281.jpg,microsleep,1,0.49907,0.480065,0.489568,0.603726,-166.3595,7.6002,4.7966,0
microsleep_00282.jpg,microsleep,1,0.348083,0.376944,0.362514,0.594973,-166.3287,12.2866,4.352,0
